,sex,ethnicity,age_range,var,intercept,slope,r_squared,std,count
247,female,non-black,under,FEV3OFEV6,98.24098036991064,0.061314854676486834,0.01690966131228422,1.3250758965923883,966
248,female,non-black,under,FEV3OFVC,97.90973247900342,0.06898321836926445,0.015952757958026753,1.5348575317689674,966
249,female,non-black,under,FEV6OFVC,99.66522593753524,0.0075890445182100336,0.0021421681383417823,0.46078976933261795,966
250,female,non-black,under,MMEFOFVC,1.2023562815218714,-0.007590600322365775,0.006976052936566779,0.2553957972027216,966
251,female,non-black,under,MMEFOPEFR,58.309034617030605,0.0010036638775698628,7.189518835826192e-08,10.51915576861544,966
252,female,non-black,under,PEFROFEV1,2.3106726827825277,-0.014404369575087868,0.019248477329699698,0.2917686131464334,966
253,female,non-black,under,PEFROFEV6,2.0684439760096573,-0.012814546536843847,0.013975123818200097,0.3046266649251276,966
254,female,non-black,under,PEFROFVC,2.061227715849297,-0.012600261798771441,0.013548686469722071,0.3042099940767563,966
255,female,non-black,over,FEF75OFVC,54.14919330339325,-0.5275502063008313,0.3088697349753645,18.804151091905855,2113
256,female,non-black,over,FEF75OPEFR,29.483191508378408,-0.29411838728065387,0.34993925797533376,9.849256671150007,2113
257,female,non-black,over,FEV05OFEV3,69.25498401411619,8.931078508562846e-05,7.065307627840411e-08,6.656040897894484,2113
258,female,non-black,over,FEV05OFVC,70.42406060049649,-0.11384036408062428,0.0868190372028197,7.653611367247729,2113
259,female,non-black,over,FEV1OFEV3,90.13326312657661,-0.0780987243440683,0.10625495334480395,4.746210112997823,2113
260,female,non-black,over,FEV1OFEV6,90.35862676413716,-0.1544213722790777,0.24244168289873336,6.212714195535195,2113
261,female,non-black,over,FEV1OFVC,91.46450128645355,-0.2168335941104628,0.32965740632134577,7.481225791551016,2113
262,female,non-black,over,FEV3OFEV6,100.40527061251788,-0.09325989329644804,0.46546658810960206,2.7078728679076374,2113
263,female,non-black,over,FEV3OFVC,101.78617170861938,-0.16871928834729,0.47839387639904984,4.832251633642479,2113
264,female,non-black,over,FEV6OFVC,101.54506408075167,-0.08209298610320066,0.35694583308554484,2.7219648186133036,2113
265,female,non-black,over,MMEFOFVC,1.1953049866829208,-0.00744463862681466,0.2338247974660057,0.3049832236236418,2113
266,female,non-black,over,MMEFOPEFR,64.55671376596008,-0.42103196840945606,0.33537116296516445,14.40223280111801,2113
267,female,non-black,over,PEFROFEV1,1.9856957051678699,0.007530197355998695,0.14226641871550072,0.39548750925850673,2113
268,female,non-black,over,PEFROFEV6,1.8188338662458556,0.002652596616014381,0.02235870014815977,0.35141925039348526,2113
269,female,non-black,over,PEFROFVC,1.8493342068732153,0.0010448521142789118,0.0035566028420891405,0.3470681436252707,2113
270,female,white,all,FEF75OFVC,54.22116426764683,-0.5279984591041789,0.43235358744262553,19.885385911491905,1517
271,female,white,all,FEF75OPEFR,29.23890928348768,-0.28846405668215225,0.47830190739411593,10.32907788878051,1517
272,female,white,all,FEV05OFEV3,68.91983152334838,-0.006700026338879451,0.0006503717174424217,6.506037894636324,1517
273,female,white,all,FEV05OFVC,69.58810338312794,-0.10984179997181805,0.12656068976124368,7.646085085042203,1517
274,female,white,all,FEV1OFEV3,89.97879992508346,-0.08063491315256331,0.16139359379230567,4.970509159140987,1517
275,female,white,all,FEV1OFEV6,90.0634608493295,-0.1536412409186687,0.32965280385833173,6.626745947868949,1517
276,female,white,all,FEV1OFVC,90.71293119896973,-0.20678671525212655,0.4133023647543457,7.9654367154000845,1517
277,female,white,all,FEV3OFEV6,100.17268690842495,-0.08852616945022301,0.5606805107604973,2.927755762523859,1517
278,female,white,all,FEV3OFVC,100.98295046580137,-0.15271921549251824,0.5479316160221392,5.1091823867409945,1517
279,female,white,all,FEV6OFVC,100.90757283800654,-0.06967974594088319,0.3883233458624942,2.769049440728366,1517
280,female,white,all,MMEFOFVC,1.1416007465280318,-0.006931331449967714,0.311330488416655,0.30762862364734345,1517
281,female,white,all,MMEFOPEFR,61.37014234348347,-0.3846109435304829,0.42711182186763774,14.57376435705103,1517
282,female,white,all,PEFROFEV1,2.0156906824219814,0.006924142197616354,0.20753779678738093,0.37639017567783656,1517
283,female,white,all,PEFROFEV6,1.8324698289720809,0.0021922491469709283,0.02797774136501796,0.3245670933407052,1517
284,female,white,all,PEFROFVC,1.8504064580452886,0.0008337953990565983,0.004146002691834738,0.32067537144524855,1517
285,female,white,under,FEF75OFVC,44.10894375695723,0.41358205786000757,0.005240984968477025,16.064708952103143,409
286,female,white,under,FEF75OPEFR,22.366526860659356,0.3248717588950173,0.013309828449101557,7.918508000203449,409
287,female,white,under,FEV05OFEV3,75.0648787655968,-0.43985178236536493,0.03216675600188734,6.8963668053928995,409
288,female,white,under,FEV05OFVC,73.30409501628097,-0.3664780892966895,0.020993503096633948,7.112514859769541,409
289,female,white,under,FEV1OFEV3,89.99869247336436,-0.04086897565401891,0.0005523710706004659,4.88985430171838,409
290,female,white,under,FEV1OFEV6,88.1381614266727,0.037579464626863145,0.00038380754853339916,5.394006453114638,409
291,female,white,under,FEV1OFVC,87.81945786825948,0.04639963504470769,0.0005677470798240991,5.475890298321171,409
292,female,white,under,FEV3OFEV6,97.89048442537867,0.08770044237249988,0.037870420329425336,1.2672705728783225,409
293,female,white,under,FEV3OFVC,97.55123920925311,0.09585727157378288,0.032850437537116695,1.4872093705693548,409
294,female,white,under,FEV6OFVC,99.65785810599554,0.008018476064151186,0.002265130929573922,0.4737648227373998,409
295,female,white,under,MMEFOFVC,1.1716012107416336,-0.008632713277599357,0.009294083848538914,0.25180343634910224,409
296,female,white,under,MMEFOPEFR,59.45539958961629,-0.2135705058811902,0.003704614745971835,9.867051156296215,409
297,female,white,under,PEFROFEV1,2.2381489434837776,-0.01008766586401788,0.012232854227780532,0.2564746331655096,409
298,female,white,under,PEFROFEV6,1.9787742738770049,-0.008339142544758513,0.007196979330432507,0.27641645874666165,409
299,female,white,under,PEFROFVC,1.9715819775591892,-0.008121913161609547,0.006838100109345713,0.2761901866179054,409
300,female,white,over,FEF75OFVC,51.26652524066583,-0.48172048036911375,0.3206608226593989,17.5014100717765,1108
301,female,white,over,FEF75OPEFR,27.922255002027143,-0.2680726996943922,0.3695625225659014,9.072135075816545,1108
302,female,white,over,FEV05OFEV3,67.09812091932584,0.023042551824088025,0.005624148400094731,6.321251480788734,1108
303,female,white,over,FEV05OFVC,68.3486968762503,-0.08965175376332633,0.06234341897353313,7.386936453652156,1108
304,female,white,over,FEV1OFEV3,88.90183647470604,-0.06340459002651855,0.08100947383451407,4.583040280521838,1108
305,female,white,over,FEV1OFEV6,89.19001426137703,-0.13985665035583264,0.22025529834692825,6.1308518474021705,1108
306,female,white,over,FEV1OFVC,90.28986013995868,-0.20030144991786086,0.2995970288292443,7.5286346681960765,1108
307,female,white,over,FEV3OFEV6,100.4496607011242,-0.09317993024572738,0.4504848529025368,2.8561641640727804,1108
308,female,white,over,FEV3OFVC,101.82643730889316,-0.16654789010855528,0.43826880558230086,5.175707640110899,1108
309,female,white,over,FEV6OFVC,101.54841018578576,-0.08005342869718662,0.30314134250573466,2.9912880359732994,1108
310,female,white,over,MMEFOFVC,1.1219545546452443,-0.00661411684528913,0.21905992942448516,0.2907309533728207,1108
311,female,white,over,MMEFOPEFR,60.999234273306556,-0.3788645214762412,0.3172199164541316,13.838996388314582,1108
312,female,white,over,PEFROFEV1,1.9843757342937218,0.007446826262655816,0.1541743651129759,0.390180911187444,1108
313,female,white,over,PEFROFEV6,1.794787288695253,0.0028093568581671223,0.029048480213392236,0.3391142833012499,1108
314,female,white,over,PEFROFVC,1.825262419791973,0.0012478674369777692,0.005852309009518941,0.33558744801043355,1108
315,female,mexican,all,FEF75OFVC,59.547339268020735,-0.6344531818476734,0.3109233512318531,20.527157601795498,1562
316,female,mexican,all,FEF75OPEFR,31.708807969133833,-0.339399025090356,0.31342246690021347,10.937081168206824,1562
317,female,mexican,all,FEV05OFEV3,71.42606968369634,-0.021112906617157638,0.0030486781106068284,6.89839641683613,1562
318,female,mexican,all,FEV05OFVC,72.1788742350772,-0.13140626500573255,0.09613969650947285,7.645759006258481,1562
319,female,mexican,all,FEV1OFEV3,91.69551781099248,-0.0992891432707935,0.1353176178180029,4.869456589022436,1562
320,female,mexican,all,FEV1OFEV6,91.81445676563759,-0.17490631607977575,0.26523526862130664,6.126970136640425,1562
321,female,mexican,all,FEV1OFVC,92.5540050037188,-0.2335657662102993,0.35855053492422206,7.037038191684649,1562
322,female,mexican,all,FEV3OFEV6,100.22492815011881,-0.09078527601496444,0.4861414765242704,2.349037702941046,1562
323,female,mexican,all,FEV3OFVC,101.12518730939095,-0.16043277868494554,0.5494762231575909,3.904582111520826,1562
324,female,mexican,all,FEV6OFVC,100.98936307846515,-0.07486383344664631,0.45606737628561733,1.9999238752659916,1562
325,female,mexican,all,MMEFOFVC,1.2286925620424662,-0.0073904033107290365,0.2007657437874525,0.29756321364478683,1562
326,female,mexican,all,MMEFOPEFR,64.69612665441896,-0.390137694884415,0.27100946305195095,13.520152577589613,1562
327,female,mexican,all,PEFROFEV1,2.0421954523499384,0.006506492576237737,0.09803168768451864,0.3749035958083005,1562
328,female,mexican,all,PEFROFEV6,1.887790279626141,0.0016605593177638311,0.007329901595712229,0.34991392737024263,1562
329,female,mexican,all,PEFROFVC,1.9075928930790431,0.00018044386126939675,8.83506141174939e-05,0.34633248779809483,1562
330,female,mexican,under,FEF75OFVC,48.7306785766295,0.3335544445701821,0.002980318060956666,17.16491038494907,557
331,female,mexican,under,FEF75OPEFR,22.391418338779577,0.4396407596476802,0.01658003239959638,9.592048763555745,557
332,female,mexican,under,FEV05OFEV3,77.25839538869869,-0.44478393499055,0.03274821678367301,6.904963388026249,557
333,female,mexican,under,FEV05OFVC,75.9057779943342,-0.4041158657267998,0.025399452492938734,7.1236051553569935,557
334,female,mexican,under,FEV1OFEV3,91.6614846056153,-0.06361897347891673,0.0015833032282378534,4.491699817376548,557
335,female,mexican,under,FEV1OFEV6,90.31441374137268,-0.0249099785417516,0.00019524833585282675,5.008247682259913,557
336,female,mexican,under,FEV1OFVC,90.01305088512561,-0.017529382281504764,9.324744345629021e-05,5.0998131115727565,557
337,female,mexican,under,FEV3OFEV6,98.50654013659909,0.04154480845037317,0.007293088565451522,1.3666809249266738,557
338,female,mexican,under,FEV3OFVC,98.18161075482996,0.048823707312037605,0.00763434642231986,1.5698239035209918,557
339,female,mexican,under,FEV6OFVC,99.67109407348755,0.007241405939361214,0.0020307269704564757,0.4514433304983475,557
340,female,mexican,under,MMEFOFVC,1.233319966073696,-0.007503545102039279,0.006907597194029336,0.2536349577761616,557
341,female,mexican,under,MMEFOPEFR,57.73319339140192,0.13527166810715513,0.0012270335069008986,10.848876121629504,557
342,female,mexican,under,PEFROFEV1,2.368229820962366,-0.017874943241157282,0.025451272185249896,0.3147719608563133,557
343,female,mexican,under,PEFROFEV6,2.1415754327662375,-0.01663796087108814,0.021088785621050987,0.3218699469066962,557
344,female,mexican,under,PEFROFVC,2.1343301795127423,-0.016424901209998365,0.020620840674029695,0.3213332736634506,557
345,female,mexican,over,FEF75OFVC,56.69890273813121,-0.579209363552036,0.24020723254845766,19.276560108251658,1005
346,female,mexican,over,FEF75OPEFR,31.01001914133049,-0.32774090461243033,0.27666973172911713,10.16334869870024,1005
347,female,mexican,over,FEV05OFEV3,69.8145570566239,0.013539346064945631,0.0010390579071404282,6.851171132740805,1005
348,female,mexican,over,FEV05OFVC,71.21252654969922,-0.11056169688309003,0.056567222917110804,7.582445004872017,1005
349,female,mexican,over,FEV1OFEV3,90.64173700115215,-0.07772368710820714,0.07288051206517654,4.696071381856171,1005
350,female,mexican,over,FEV1OFEV6,90.9149048385269,-0.1569153263479157,0.18590322953433758,5.936205128416476,1005
351,female,mexican,over,FEV1OFVC,92.24866713808991,-0.22803665530930595,0.28476979034012506,6.970191454826378,1005
352,female,mexican,over,FEV3OFEV6,100.45943714972694,-0.09607514947397493,0.42705321065620383,2.3980436045839384,1005
353,female,mexican,over,FEV3OFVC,102.08488845740972,-0.18091856858958677,0.49359419072193533,4.200346573075519,1005
354,female,mexican,over,FEV6OFVC,101.7909609892333,-0.09165054557754015,0.41939609242478704,2.3083936306162025,1005
355,female,mexican,over,MMEFOFVC,1.2202722172009346,-0.0072166894308169326,0.1565909724402822,0.29746896196966144,1005
356,female,mexican,over,MMEFOPEFR,65.99204722279154,-0.41864993607066225,0.2491337084998292,13.68112419780302,1005
357,female,mexican,over,PEFROFEV1,1.9744538352296592,0.007986126244981566,0.10803165829038797,0.3963215179116015,1005
358,female,mexican,over,PEFROFEV6,1.8132831195310055,0.00325817069364978,0.02123815377883853,0.36467203040322277,1005
359,female,mexican,over,PEFROFVC,1.8492584454816157,0.001439245159962664,0.004268785569191191,0.35931025326337734,1005
